10.0,15.0,20.0,25.0,30.0,35.0,40.0
135.6875,217.578125,314.46875,445.671875,599.078125,771.109375,971.703125
137.8125,217.953125,319.796875,443.5625,604.21875,761.015625,973.421875
138.15625,216.5,317.375,445.515625,591.640625,1217.296875,976.65625
139.21875,218.484375,311.703125,441.09375,597.6875,771.203125,965.0
138.921875,218.203125,318.109375,438.34375,597.625,774.953125,963.078125
