10,15,20,25,30,35,40,45,50,55,60,65,70
4.218110874,4.471906545,3.457695141,4.078581803,5.052467772,4.892658331,4.719111501,4.302623033,4.880149348,4.721843777,4.840646859,5.091948301,4.736644733
4.393200583,4.90630388,4.828054749,4.603146603,4.813495696,4.95580234,4.94591815,4.789702701,4.89900024,5.113132152,5.097608752,4.80747516,5.176527006
2.960124413,4.767410632,5.120469293,4.847953855,4.533290576,4.46617139,4.581567788,4.52828382,4.929899074,4.743814065,4.7728454,4.737257341,4.985917289
3.662118485,4.864486463,4.594977607,4.968724595,4.944348324,4.824976544,4.771501771,4.832160186,5.055687394,4.875988436,4.888443789,5.201325202,5.147105348
3.286662936,4.543225419,5.164380202,4.993949947,4.767182047,4.778096147,4.816872657,4.066746477,5.122621154,5.134390879,4.999094618,4.772691436,5.095060933
