10,15,20,25,30,35,40,45,50,55,60,65,70
159.493643,312.413276,474.6683986,706.3295553,958.8616025,1094.288905,1347.443104,1679.458347,2022.979817,2413.47332,2870.76495,3301.412844,3731.716038
173.2656434,311.9901502,493.432395,701.3819165,975.3433762,1064.49207,1348.452574,1645.865608,2041.61552,2455.983072,2826.962381,3313.904293,3802.959807
172.774786,309.5428081,487.4913535,694.9485826,926.7323561,1066.800248,1356.872911,1643.647398,2022.795084,2427.320964,2838.127515,3319.93437,3690.426061
175.1303675,313.9116597,446.7893126,680.746007,951.5215743,1080.509925,1326.098873,1649.288341,2055.66406,2405.225635,2861.732965,3282.361364,3737.034056
175.6626344,313.4637837,418.3988743,673.2363935,956.6575623,1095.734691,1333.890858,1637.968239,2040.800341,2409.903091,2925.342592,3208.150251,3757.258938
