3.0,6.0,9.0,12.0,15.0,18.0,21.0,24.0
102.90625,199.015625,366.1875,631.8125,987.53125,1519.0,2228.375,3113.9375
100.984375,197.5625,365.296875,634.296875,1000.28125,1524.390625,2233.4375,3112.171875
101.6875,198.859375,364.578125,626.375,987.953125,1711.328125,2243.921875,3164.859375
102.875,198.1875,361.765625,625.046875,988.171875,1526.5,2218.34375,3100.203125
101.171875,199.59375,365.890625,625.078125,1004.625,1513.359375,2207.203125,3121.40625
