45.0,50.0,55.0,60.0,65.0,70.0
1235.34375,1496.125,1816.28125,2173.8125,2677.3125,2953.28125
1209.703125,1495.4375,1832.125,2145.21875,2582.71875,2997.90625
1210.609375,1499.40625,1813.828125,2161.640625,2558.25,3109.046875
1211.9375,1511.421875,1808.421875,2195.515625,2531.140625,2970.3125
1210.40625,1502.703125,1827.0,2187.828125,2523.546875,2954.3125
