10,15,20,25,30,35,40,45,50,55,60,65,70
135.6875,217.578125,314.46875,445.671875,599.078125,771.109375,971.703125,1235.34375,1496.125,1816.28125,2173.8125,2677.3125,2953.28125
137.8125,217.953125,319.796875,443.5625,604.21875,761.015625,973.421875,1209.703125,1495.4375,1832.125,2145.21875,2582.71875,2997.90625
138.15625,216.5,317.375,445.515625,591.640625,1217.296875,976.65625,1210.609375,1499.40625,1813.828125,2161.640625,2558.25,3109.046875
139.21875,218.484375,311.703125,441.09375,597.6875,771.203125,965,1211.9375,1511.421875,1808.421875,2195.515625,2531.140625,2970.3125
138.921875,218.203125,318.109375,438.34375,597.625,774.953125,963.078125,1210.40625,1502.703125,1827,2187.828125,2523.546875,2954.3125
