0.5,1.625,2.75,3.875,5.0
0.20603012743517848,0.2043162208073403,0.20304109805793946,0.2024989781790934,0.200246482974274
0.19196780329759688,0.1909396531149286,0.1899425361790821,0.18951631936323585,0.1892881172291705
0.11568479575310019,0.1195571115005313,0.11508759907300722,0.11632534805466074,0.1127634523922117
0.20161987512538054,0.19447280991698868,0.190925359053416,0.18943278585074272,0.18861470154923093
0.19550672197897948,0.19491018626063522,0.19318868496791813,0.19054159357875136,0.18998734279222745
0.2086367973125116,0.20617875101561406,0.20484675866965665,0.20427589125330323,0.20351528409279684
0.19722792273033882,0.19617579163079735,0.19274072825154875,0.19129428278234098,0.19050560883589537
0.20502128531057712,0.20420550509620042,0.2022939198904284,0.20091436724898862,0.19986141114513417
0.19826618233053328,0.1966201618684806,0.19512334339031162,0.1959595294062115,0.19368689140786494
0.1418717139298346,0.12652655134120694,0.11989100788979488,0.11965402877593785,0.1155803357625644
