0.5,1.625,2.75,3.875,5.0
0.20603012743517848,0.2043185719150327,0.20304261509083996,0.20411479665285243,0.20025062338363925
0.19196780329759688,0.19093960198468143,0.18994313967439497,0.19252636510199747,0.1912554007704277
0.11568479575310019,0.11281714295741267,0.11281530877941758,0.11155093552416566,0.11086397735895556
0.20161987512538054,0.1944734217080733,0.190926827675734,0.1894323663900876,0.18861635972303697
0.19550672197897948,0.19387899963530228,0.19285038309864713,0.19145411250066777,0.19068857920053436
0.20863652098133273,0.2061783519018221,0.20583902370398785,0.20703234121207278,0.20282517807223974
0.19722792273033882,0.1961773735817554,0.1927406255326283,0.19129725191125507,0.19050726506099966
0.20502128531057712,0.20420601138250286,0.20189098349024248,0.20592722794453883,0.20141668521708686
0.1982628894643537,0.19725469678838495,0.19634233233660323,0.19867575023523662,0.19631861302522904
0.14187138356032958,0.12651861145342058,0.11988918206209344,0.12070501283657362,0.11628832868764383
